"FBG_1","FBG_2","FBG_3","FBG_4","FB1_31","FB1_33","FB1_16","IGerM","FB7_19","FB7_20","FB7_21","FB7_22","FB7_23","FB7_24","FB7_25","FB7_26","FB7_27","FB7_38","FB7_39","FB2_36","FB2_37","Kommentar"
"LA56",2011,"ohne Bef.",10100,5,1,9,21,9,0,0,5,3,1,0,0,0,9,40,,,"Abschlag"
"LA56",2011,,10100,5,1,9,21,10,0,0,6,4,0,0,0,0,10,75,,,"Abschlag"
"LA56",2011,,10100,6,1,9,21,9,0,0,4,3,2,0,0,0,9,27,,,"Abschlag"
"LA56",2011,"ohne Bef.",10100,6,1,9,21,13,0,0,9,3,1,0,0,0,13,27,,,"Abschlag"
"LA56",2011,"ohne Bef.",10100,7,1,9,21,9,0,0,8,0,1,0,0,0,9,5,,,"Abschlag"
"LA56",2011,"-",10100,7,1,9,21,10,0,0,8,1,1,0,0,0,10,13,,,"Abschlag"
"LA56",2011,102,10116,3,1,9,21,2,0,0,2,0,0,0,0,0,2,56,,,"Abschlag"
"LA56",2011,102,10116,4,1,9,21,6,0,0,3,3,0,0,0,0,6,95,,,"Abschlag"
"LA56",2011,102,10116,5,1,9,21,14,0,0,10,3,0,1,0,0,14,74,,,"Abschlag"
"LA56",2011,102,10116,6,1,9,21,28,0,0,16,12,0,0,0,0,28,58,,,"Abschlag"
"LA56",2011,102,10116,7,1,9,21,22,0,0,19,3,0,0,0,0,22,13,,,"Abschlag"
"LA56",2011,"Grasnarbe",10138,3,1,9,21,2,0,0,0,2,0,0,0,0,2,77,,,"Abschlag"
"LA56",2011,102,10140,4,1,9,21,3,0,0,2,1,0,0,0,0,3,51,,,"Abschlag"
"LA56",2011,102,10140,5,1,9,21,7,0,0,4,3,0,0,0,0,7,33,,,"Abschlag"
"LA56",2011,102,10140,6,1,9,21,6,0,0,4,2,0,0,0,0,6,15,,,"Abschlag"
"LA56",2011,102,10140,7,1,9,21,2,0,0,2,0,0,0,0,0,2,2,,,"Abschlag"
"LA56",2011,103,10160,3,1,9,21,1,0,0,0,0,1,0,0,0,1,41,,,"Abschlag"
"LA56",2011,103,10160,4,1,9,21,5,0,0,1,4,0,0,0,0,5,86,,,"Abschlag"
"LA56",2011,"ProPu",10163,5,1,9,21,6,0,0,5,1,0,0,0,0,6,30,,,"Abschlag"
"LA56",2011,"ProPu",10163,6,1,9,21,25,0,0,20,3,2,0,0,0,25,54,,,"Abschlag"
"LA56",2011,"ProPu",10163,7,1,9,21,16,0,0,13,2,1,0,0,0,16,11,,,"Abschlag"
"LA56",2011,101,10166,4,1,9,21,1,0,0,0,0,1,0,0,0,1,19,,,"Abschlag"
"LA56",2011,101,10166,5,1,9,21,6,0,0,3,1,2,0,0,0,6,42,,,"Abschlag"
"LA56",2011,101,10166,6,1,9,21,2,0,0,0,1,1,0,0,0,2,3,,,"Abschlag"
"LA56",2011,101,10166,7,1,9,21,6,0,0,5,0,1,0,0,0,6,3,,,"Abschlag"
"LA56",2011,104,10179,6,1,9,21,3,0,0,2,1,0,0,0,0,3,9,,,"Abschlag"
"LA56",2011,104,10179,7,1,9,21,5,0,0,3,2,0,0,0,0,5,3,,,"Abschlag"
"LA56",2011,102,10182,4,1,9,21,2,0,0,2,0,0,0,0,0,2,12,,,"Abschlag"
"LA56",2011,102,10182,5,1,9,21,12,0,0,5,6,1,0,0,0,12,66,,,"Abschlag"
"LA56",2011,102,10182,6,1,9,21,11,0,0,8,1,2,0,0,0,11,12,,,"Abschlag"
"LA56",2011,102,10182,7,1,9,21,12,0,0,11,0,1,0,0,0,12,5,,,"Abschlag"
"LA56",2011,105,10185,4,1,9,21,9,0,0,8,1,0,0,0,0,9,210,,,"Abschlag"
"LA56",2011,105,10185,5,1,9,21,10,0,0,7,1,2,0,0,0,10,72,,,"Abschlag"
"LA56",2011,105,10185,6,1,9,21,11,0,0,9,2,0,0,0,0,11,20,,,"Abschlag"
"LA56",2011,105,10185,7,1,9,21,5,0,0,4,1,0,0,0,0,5,3,,,"Abschlag"
"LA56",2011,101,10190,4,1,9,21,5,0,0,3,1,1,0,0,0,5,119,,,"Abschlag"
"LA56",2011,101,10190,5,1,9,21,10,0,0,6,2,2,0,0,0,10,84,,,"Abschlag"
"LA56",2011,101,10190,6,1,9,21,14,0,0,6,5,3,0,0,0,14,21,,,"Abschlag"
"LA56",2011,101,10190,7,1,9,21,5,0,0,4,0,1,0,0,0,5,3,,,"Abschlag"
"LA56",2011,104,10202,4,1,9,21,2,0,0,1,1,0,0,0,0,2,22,,,"Abschlag"
"LA56",2011,104,10202,5,1,9,21,3,0,0,2,1,0,0,0,0,3,22,,,"Abschlag"
"LA56",2011,104,10202,6,1,9,21,5,0,0,3,1,1,0,0,0,5,11,,,"Abschlag"
"LA56",2011,104,10202,7,1,9,21,4,0,0,1,3,0,0,0,0,4,3,,,"Abschlag"
"LA56",2011,103,10214,5,1,9,21,2,0,0,1,1,0,0,0,0,2,16,,,"Abschlag"
"LA56",2011,103,10214,6,1,9,21,2,0,0,2,0,0,0,0,0,2,3,,,"Abschlag"
"LA56",2011,104,10220,4,1,9,21,3,0,0,3,0,0,0,0,0,3,34,,,"Abschlag"
"LA56",2011,104,10220,5,1,9,21,4,0,0,2,2,0,0,0,0,4,18,,,"Abschlag"
"LA56",2011,104,10220,6,1,9,21,5,0,0,5,0,0,0,0,0,5,11,,,"Abschlag"
"LA56",2011,104,10220,7,1,9,21,3,0,0,3,0,0,0,0,0,3,3,,,"Abschlag"
"LA56",2011,"Pla.Pu.",10243,4,1,9,21,1,0,0,1,0,0,0,0,0,1,11,,,"Abschlag"
"LA56",2011,"Pla.Pu.",10243,5,1,9,21,1,0,0,1,0,0,0,0,0,1,5,,,"Abschlag"
"LA56",2011,"Pla.Pu",10243,6,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,103,10268,3,1,9,21,2,0,0,1,1,0,0,0,0,2,63,,,"Abschlag"
"LA56",2011,103,10268,4,1,9,21,6,0,0,2,4,0,0,0,0,6,103,,,"Abschlag"
"LA56",2011,103,10268,5,1,9,21,6,0,0,3,3,0,0,0,0,6,65,,,"Abschlag"
"LA56",2011,103,10268,6,1,9,21,6,0,0,4,2,0,0,0,0,6,16,,,"Abschlag"
"LA56",2011,103,10268,7,1,9,21,5,0,0,4,1,0,0,0,0,5,65,,,"Abschlag"
"LA56",2011,102,10288,2,1,9,21,1,0,0,0,0,1,0,0,0,1,196,,,"Abschlag"
"LA56",2011,102,10288,3,1,9,21,1,0,0,0,1,0,0,0,0,1,67,,,"Abschlag"
"LA56",2011,102,10288,5,1,9,21,2,0,0,0,1,1,0,0,0,2,24,,,"Abschlag"
"LA56",2011,102,10288,7,1,9,21,3,0,0,3,0,0,0,0,0,3,2,,,"Abschlag"
"LA56",2011,106,10291,3,1,9,21,1,0,0,0,1,0,0,0,0,1,74,,,"Abschlag"
"LA56",2011,106,10291,6,1,9,21,4,0,0,4,0,0,0,0,0,4,5,,,"Abschlag"
"LA56",2011,106,10291,7,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,104,10317,3,1,9,21,6,0,0,4,2,0,0,0,0,6,268,,,"Abschlag"
"LA56",2011,104,10317,4,1,9,21,9,0,0,4,2,3,0,0,0,9,178,,,"Abschlag"
"LA56",2011,106,10317,5,1,9,21,100,0,0,68,26,6,0,0,0,100,589,,,"Abschlag"
"LA56",2011,104,10317,6,1,9,21,46,0,0,23,22,1,0,0,0,46,66,,,"Abschlag"
"LA56",2011,104,10317,7,1,9,21,33,0,0,20,11,2,0,0,0,33,15,,,"Abschlag"
"LA56",2011,105,10319,3,1,9,21,2,0,0,0,2,0,0,0,0,2,84,,,"Abschlag"
"LA56",2011,105,10319,4,1,9,21,11,0,0,8,1,2,0,0,0,11,219,,,"Abschlag"
"LA56",2011,105,10319,5,1,9,21,34,0,0,19,12,3,0,0,0,34,235,,,"Abschlag"
"LA56",2011,105,10319,6,1,9,21,30,0,0,27,2,1,0,0,0,30,45,,,"Abschlag"
"LA56",2011,105,10319,7,1,9,21,18,0,0,18,0,0,0,0,0,18,7,,,"Abschlag"
"LA56",2011,108,10368,4,1,9,21,2,0,0,2,0,0,0,0,0,2,56,,,"Abschlag"
"LA56",2011,108,10368,5,1,9,21,6,0,0,2,1,3,0,0,0,6,54,,,"Abschlag"
"LA56",2011,108,10368,6,1,9,21,4,0,0,3,1,0,0,0,0,4,11,,,"Abschlag"
"LA56",2011,108,10368,7,1,9,21,6,0,0,3,1,2,0,0,0,6,6,,,"Abschlag"
"LA56",2011,106,10377,4,1,9,21,1,0,0,1,0,0,0,0,0,1,6,,,"Abschlag"
"LA56",2011,106,10377,5,1,9,21,1,0,0,0,1,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,106,10377,6,1,9,21,3,0,0,3,0,0,0,0,0,3,8,,,"Abschlag"
"LA56",2011,106,10377,7,1,9,21,3,0,0,1,2,0,0,0,0,3,1,,,"Abschlag"
"LA56",2011,102,10391,5,1,9,21,33,0,0,23,7,3,0,0,0,33,203,,,"Abschlag"
"LA56",2011,102,10391,6,1,9,21,43,0,0,30,12,1,0,0,0,43,120,,,"Abschlag"
"LA56",2011,102,10391,7,1,9,21,34,0,0,31,2,1,0,0,0,34,41,,,"Abschlag"
"LA56",2011,105,10394,3,1,9,21,2,0,0,1,0,0,1,0,0,2,132,,,"Abschlag"
"LA56",2011,105,10394,4,1,9,21,9,0,0,8,1,0,0,0,0,9,257,,,"Abschlag"
"LA56",2011,105,10394,5,1,9,21,12,0,0,8,3,1,0,0,0,12,130,,,"Abschlag"
"LA56",2011,105,10394,6,1,9,21,4,0,0,3,1,0,0,0,0,4,5,,,"Abschlag"
"LA56",2011,103,10400,1,1,9,21,1,0,0,0,0,1,0,0,0,1,53,,,"Abschlag"
"LA56",2011,103,10400,2,1,9,21,2,0,0,2,0,0,0,0,0,2,560,,,"Abschlag"
"LA56",2011,103,10400,3,1,9,21,11,0,0,0,5,6,0,0,0,11,1245,,,"Abschlag"
"LA56",2011,103,10400,4,1,9,21,54,0,0,36,15,3,0,0,0,54,1389,,,"Abschlag"
"LA56",2011,103,10400,5,1,9,21,19,0,0,16,3,0,0,0,0,19,143,,,"Abschlag"
"LA56",2011,103,10400,6,1,9,21,43,0,0,27,10,6,0,0,0,43,81,,,"Abschlag"
"LA56",2011,103,10400,7,1,9,21,112,0,0,86,22,4,0,0,0,112,64,,,"Abschlag"
"LA56",2011,106,10451,6,1,9,21,2,0,0,1,1,0,0,0,0,2,6,,,"Abschlag"
"LA56",2011,"105ProPu",10456,4,1,9,21,1,0,0,1,0,0,0,0,0,1,20,,,"Abschlag"
"LA56",2011,"Pro.Pu.",10458,5,1,9,21,1,0,0,1,0,0,0,0,0,1,5,,,"Abschlag"
"LA56",2011,"PlaPu",10512,3,1,9,21,1,0,0,0,1,0,0,0,0,1,46,,,"Abschlag"
"LA56",2011,"PlaPu",10512,4,1,9,21,2,0,0,1,0,1,0,0,0,2,20,,,"Abschlag"
"LA56",2011,"PlaPu",10512,5,1,9,21,3,0,0,3,0,0,0,0,0,3,22,,,"Abschlag"
"LA56",2011,"PlaPu",10512,6,1,9,21,3,0,0,3,0,0,0,0,0,3,7,,,"Abschlag"
"LA56",2011,"PlaPu",10512,7,1,9,21,2,0,0,1,1,0,0,0,0,2,3,,,"Abschlag"
"LA56",2011,105,10523,4,1,9,21,2,0,0,2,0,0,0,0,0,2,40,,,"Abschlag"
"LA56",2011,105,10523,5,1,9,21,6,0,0,5,1,0,0,0,0,6,24,,,"Abschlag"
"LA56",2011,105,10523,6,1,9,21,3,0,0,3,0,0,0,0,0,3,4,,,"Abschlag"
"LA56",2011,105,10523,7,1,9,21,2,0,0,2,0,0,0,0,0,2,15,,,"Abschlag"
"LA56",2011,106,10536,5,1,9,21,9,0,0,9,0,0,0,0,0,9,44,,,"Abschlag"
"LA56",2011,106,10536,6,1,9,21,3,0,0,2,1,0,0,0,0,3,40,,,"Abschlag"
"LA56",2011,106,10536,7,1,9,21,4,0,0,3,0,1,0,0,0,4,3,,,"Abschlag"
"LA56",2011,104,10539,4,1,9,21,21,0,0,14,5,2,0,0,0,21,292,,,"Abschlag"
"LA56",2011,104,10539,5,1,9,21,21,0,0,17,4,0,0,0,0,21,121,,,"Abschlag"
"LA56",2011,104,10539,6,1,9,21,14,0,0,7,7,0,0,0,0,14,23,,,"Abschlag"
"LA56",2011,104,10539,7,1,9,21,8,0,0,6,2,0,0,0,0,8,5,,,"Abschlag"
"LA56",2011,102,10542,4,1,9,21,9,0,0,8,1,0,0,0,0,9,158,,,"Abschlag"
"LA56",2011,102,10542,5,1,9,21,15,0,0,9,6,0,0,0,0,15,43,,,"Abschlag"
"LA56",2011,102,10542,6,1,9,21,17,0,0,11,5,1,0,0,0,17,13,,,"Abschlag"
"LA56",2011,102,10542,7,1,9,21,20,0,0,15,5,0,0,0,0,20,10,,,"Abschlag"
"LA56",2011,103,10545,5,1,9,21,4,0,0,0,4,0,0,0,0,4,15,,,"Abschlag"
"LA56",2011,103,10545,6,1,9,21,4,0,0,3,1,0,0,0,0,4,10,,,"Abschlag"
"LA56",2011,103,10545,7,1,9,21,3,0,0,3,0,0,0,0,0,3,2,,,"Abschlag"
"LA56",2011,110,10548,4,1,9,21,1,0,0,0,0,1,0,0,0,1,14,,,"Abschlag"
"LA56",2011,110,10548,5,1,9,21,9,0,0,5,4,0,0,0,0,9,65,,,"Abschlag"
"LA56",2011,110,10548,6,1,9,21,13,0,0,9,4,0,0,0,0,13,20,,,"Abschlag"
"LA56",2011,110,10548,7,1,9,21,16,0,0,14,2,0,0,0,0,16,9,,,"Abschlag"
"LA56",2011,104,10551,3,1,9,21,2,0,0,1,1,0,0,0,0,2,84,,,"Abschlag"
"LA56",2011,104,10551,4,1,9,21,3,0,0,2,1,0,0,0,0,3,50,,,"Abschlag"
"LA56",2011,104,10551,5,1,9,21,7,0,0,3,4,0,0,0,0,7,47,,,"Abschlag"
"LA56",2011,104,10551,6,1,9,21,10,0,0,8,0,2,0,0,0,10,22,,,"Abschlag"
"LA56",2011,202,10551,7,1,9,21,10,0,0,8,2,0,0,0,0,10,11,,,"Abschlag"
"LA56",2011,105,10556,4,1,9,21,2,0,0,0,2,0,0,0,0,2,26,,,"Abschlag"
"LA56",2011,105,10556,6,1,9,21,9,0,0,7,1,1,0,0,0,9,25,,,"Abschlag"
"LA56",2011,110,10559,5,1,9,21,1,0,0,0,1,0,0,0,0,1,8,,,"Abschlag"
"LA56",2011,108,10562,3,1,9,21,2,0,0,2,0,0,0,0,0,2,41,,,"Abschlag"
"LA56",2011,108,10562,4,1,9,21,8,0,0,6,2,0,0,0,0,8,90,,,"Abschlag"
"LA56",2011,108,10562,5,1,9,21,6,0,0,4,2,0,0,0,0,6,27,,,"Abschlag"
"LA56",2011,108,10562,6,1,9,21,11,0,0,11,0,0,0,0,0,11,14,,,"Abschlag"
"LA56",2011,108,10562,7,1,9,21,7,0,0,6,1,0,0,0,0,7,6,,,"Abschlag"
"LA56",2011,110,10591,4,1,9,21,4,0,0,1,2,1,0,0,0,4,70,,,"Abschlag"
"LA56",2011,110,10591,5,1,9,21,2,0,0,2,0,0,0,0,0,2,8,,,"Abschlag"
"LA56",2011,110,10591,6,1,9,21,1,0,0,1,0,0,0,0,0,1,4,,,"Abschlag"
"LA56",2011,110,10591,7,1,9,21,5,0,0,5,0,0,0,0,0,5,1.4,,,"Abschlag"
"LA56",2011,"ProPu",10597,4,1,9,21,1,0,0,1,0,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,"ProPu",10597,5,1,9,21,10,0,0,6,3,1,0,0,0,10,46,,,"Abschlag"
"LA56",2011,"ProPu",10597,6,1,9,21,9,0,0,7,2,0,0,0,0,9,7,,,"Abschlag"
"LA56",2011,"ProPu",10597,7,1,9,21,9,0,0,4,5,0,0,0,0,9,7,,,"Abschlag"
"LA56",2011,"PlaPu",10670,5,1,9,21,4,0,0,4,0,0,0,0,0,4,28,,,"Abschlag"
"LA56",2011,104,10711,4,1,9,21,2,0,0,0,2,0,0,0,0,2,18,,,"Abschlag"
"LA56",2011,104,10719,3,1,9,21,5,0,0,1,4,0,0,0,0,5,142,,,"Abschlag"
"LA56",2011,104,10719,4,1,9,21,17,0,0,9,7,1,0,0,0,17,243,,,"Abschlag"
"LA56",2011,104,10719,5,1,9,21,1,0,0,0,1,0,0,0,0,1,3,,,"Abschlag"
"LA56",2011,104,10719,5,1,9,21,8,0,0,4,4,0,0,0,0,8,32,,,"Abschlag"
"LA56",2011,104,10719,5,1,9,21,21,0,0,16,3,2,0,0,0,21,121,,,"Abschlag"
"LA56",2011,104,10719,6,1,9,21,15,0,0,13,1,1,0,0,0,15,17.8,,,"Abschlag"
"LA56",2011,104,10719,6,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,104,10719,7,1,9,21,13,0,0,10,3,0,0,0,0,13,7.6,,,"Abschlag"
"LA56",2011,104,10719,7,1,9,21,1,0,0,0,1,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,109,10726,5,1,9,21,1,0,0,1,0,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,109,10726,6,1,9,21,2,0,0,1,1,0,0,0,0,2,2,,,"Abschlag"
"LA56",2011,109,10726,7,1,9,21,2,0,0,1,1,0,0,0,0,2,1,,,"Abschlag"
"LA56",2011,104,10744,5,1,9,21,1,0,0,1,0,0,0,0,0,1,5,,,"Abschlag"
"LA56",2011,104,10746,4,1,9,21,3,0,0,3,0,0,0,0,0,3,43,,,"Abschlag"
"LA56",2011,"103ProPu",10760,5,1,9,21,2,0,0,0,1,1,0,0,0,2,8,,,"Abschlag"
"LA56",2011,"103ProPu",10760,6,1,9,21,1,0,0,1,0,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,"103ProPu",10760,7,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,109,10914,6,1,9,21,1,0,0,0,1,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,109,10914,7,1,9,21,1,0,0,0,1,0,0,0,0,1,2.3,,,"Abschlag"
"LA56",2011,110,10916,4,1,9,21,2,0,0,2,0,0,0,0,0,2,15.7,,,"Abschlag"
"LA56",2011,110,10916,5,1,9,21,2,0,0,1,1,0,0,0,0,2,39,,,"Abschlag"
"LA56",2011,110,10916,6,1,9,21,1,0,0,0,1,0,0,0,0,1,27,,,"Abschlag"
"LA56",2011,110,10916,6,1,9,21,2,0,0,2,0,0,0,0,0,2,2.8,,,"Abschlag"
"LA56",2011,110,10916,7,1,9,21,2,0,0,2,0,0,0,0,0,2,1.1,,,"Abschlag"
"LA56",2011,110,10919,4,1,9,21,1,0,0,0,1,0,0,0,0,1,22.4,,,"Abschlag"
"LA56",2011,110,10919,5,1,9,21,3,0,0,1,2,0,0,0,0,3,17.7,,,"Abschlag"
"LA56",2011,111,10920,3,1,9,21,2,0,0,2,0,0,0,0,0,2,180,,,"Abschlag"
"LA56",2011,111,10920,4,1,9,21,1,0,0,0,1,0,0,0,0,1,10,,,"Abschlag"
"LA56",2011,111,10920,5,1,9,21,6,0,0,1,3,2,0,0,0,6,45,,,"Abschlag"
"LA56",2011,111,10920,6,1,9,21,6,0,0,6,0,0,0,0,0,6,12,,,"Abschlag"
"LA56",2011,111,10920,7,1,9,21,3,0,0,2,1,0,0,0,0,3,3,,,"Abschlag"
"LA56",2011,105,10926,2,1,9,21,1,0,0,0,1,0,0,0,0,1,317,,,"Abschlag"
"LA56",2011,105,10926,3,1,9,21,1,0,0,0,1,0,0,0,0,1,152,,,"Abschlag"
"LA56",2011,105,10926,3,1,9,21,1,0,0,0,1,0,0,0,0,1,200,,,"Abschlag"
"LA56",2011,105,10926,4,1,9,21,1,0,0,1,0,0,0,0,0,1,15,,,"Abschlag"
"LA56",2011,105,10926,4,1,9,21,2,0,0,2,0,0,0,0,0,2,34,,,"Abschlag"
"LA56",2011,105,10926,5,1,9,21,2,0,0,1,0,1,0,0,0,2,10,,,"Abschlag"
"LA56",2011,105,10926,5,1,9,21,2,0,0,2,0,0,0,0,0,2,23,,,"Abschlag"
"LA56",2011,105,10926,6,1,9,21,2,0,0,2,0,0,0,0,0,2,2,,,"Abschlag"
"LA56",2011,105,10926,6,1,9,21,2,0,0,1,0,1,0,0,0,2,2.9,,,"Abschlag"
"LA56",2011,105,10926,7,1,9,21,1,0,0,1,0,0,0,0,0,1,0.9,,,"Abschlag"
"LA56",2011,105,10926,7,1,9,21,3,0,0,3,0,0,0,0,0,3,1.6,,,"Abschlag"
"LA56",2011,106,10930,2,1,9,21,1,0,0,0,1,0,0,0,0,1,159.2,,,"Abschlag"
"LA56",2011,106,10930,4,1,9,21,3,0,0,1,2,0,0,0,0,3,59.3,,,"Abschlag"
"LA56",2011,106,10930,5,1,9,21,1,0,0,1,0,0,0,0,0,1,3,,,"Abschlag"
"LA56",2011,106,10930,5,1,9,21,5,0,0,3,2,0,0,0,0,5,19.7,,,"Abschlag"
"LA56",2011,106,10930,6,1,9,21,2,0,0,1,1,0,0,0,0,2,4,,,"Abschlag"
"LA56",2011,106,10930,7,1,9,21,3,0,0,1,2,0,0,0,0,3,1.3,,,"Abschlag"
"LA56",2011,104,11040,3,1,9,21,3,0,0,2,1,0,0,0,0,3,108,,,"Abschlag"
"LA56",2011,104,11040,4,1,9,21,15,0,0,11,1,3,0,0,0,15,274,,,"Abschlag"
"LA56",2011,104,11040,5,1,9,21,16,0,0,8,5,3,0,0,0,16,72,,,"Abschlag"
"LA56",2011,104,11040,6,1,9,21,22,0,0,19,2,1,0,0,0,22,38,,,"Abschlag"
"LA56",2011,104,11040,7,1,9,21,10,0,0,9,1,0,0,0,0,10,11.4,,,"Abschlag"
"LA56",2011,"PrPNO",11046,4,1,9,21,7,0,0,4,2,1,0,0,0,7,109.5,,,"Abschlag"
"LA56",2011,"PrPNO",11046,5,1,9,21,2,0,0,2,0,0,0,0,0,2,7.8,,,"Abschlag"
"LA56",2011,"PrPNO",11046,6,1,9,21,4,0,0,2,2,0,0,0,0,4,6.6,,,"Abschlag"
"LA56",2011,"ProPO",11057,4,1,9,21,3,0,0,2,1,0,0,0,0,3,32.8,,,"Abschlag"
"LA56",2011,"ProPO",11057,5,1,9,21,4,0,0,4,0,0,0,0,0,4,24.7,,,"Abschlag"
"LA56",2011,"ProPO",11057,6,1,9,21,4,0,0,4,0,0,0,0,0,4,8.6,,,"Abschlag"
"LA56",2011,"ProPO",11057,7,1,9,21,2,0,0,1,1,0,0,0,0,2,0.8,,,"Abschlag"
"LA56",2011,112,11127,6,1,9,21,2,0,0,2,0,0,0,0,0,2,2.4,,,"Abschlag"
"LA56",2011,201,20237,3,1,9,21,1,0,0,1,0,0,0,0,0,1,51,,,"Abschlag"
"LA56",2011,201,20237,4,1,9,21,9,0,0,8,1,0,0,0,0,9,81,,,"Abschlag"
"LA56",2011,201,20237,5,1,9,21,9,0,0,8,1,0,0,0,0,9,39,,,"Abschlag"
"LA56",2011,201,20237,6,1,9,21,21,0,0,15,4,1,1,0,0,21,62,,,"Abschlag"
"LA56",2011,201,20237,7,1,9,21,7,0,0,7,0,0,0,0,0,7,6,,,"Abschlag"
"LA56",2011,201,20237,7,1,9,21,16,0,0,14,1,1,0,0,0,16,11,,,"Abschlag"
"LA56",2011,201,20238,6,1,9,21,6,0,0,5,1,0,0,0,0,6,15,,,"Abschlag"
"LA56",2011,201,20238,7,1,9,21,3,0,0,3,0,0,0,0,0,3,1,,,"Abschlag"
"LA56",2011,"PlaPu",20361,5,1,9,21,2,0,0,2,0,0,0,0,0,2,7,,,"Abschlag"
"LA56",2011,"PlaPu",20361,7,1,9,21,5,0,0,4,1,0,0,0,0,5,4,,,"Abschlag"
"LA56",2011,"PlaPu",20369,4,1,9,21,3,0,0,2,1,0,0,0,0,3,153,,,"Abschlag"
"LA56",2011,"PlaPu",20369,5,1,9,21,3,0,0,3,0,0,0,0,0,3,23,,,"Abschlag"
"LA56",2011,"PlaPu",20369,6,1,9,21,5,0,0,4,1,0,0,0,0,5,6,,,"Abschlag"
"LA56",2011,"PlaPu",20369,7,1,9,21,9,0,0,8,0,1,0,0,0,9,6,,,"Abschlag"
"LA56",2011,"H4",20380,4,1,9,21,1,0,0,1,0,0,0,0,0,1,6,,,"Abschlag"
"LA56",2011,"H4",20380,5,1,9,21,9,0,0,9,0,0,0,0,0,9,41,,,"Abschlag"
"LA56",2011,"H4",20380,6,1,9,21,12,0,0,11,1,0,0,0,0,12,17,,,"Abschlag"
"LA56",2011,"H4",20380,7,1,9,21,9,0,0,9,0,0,0,0,0,9,8,,,"Abschlag"
"LA56",2011,201,20463,6,1,9,21,3,0,0,3,0,0,0,0,0,3,40,,,"Abschlag"
"LA56",2011,201,20463,7,1,9,21,5,0,0,3,2,0,0,0,0,5,2,,,"Abschlag"
"LA56",2011,"PlaPu",20506,6,1,9,21,1,0,0,1,0,0,0,0,0,1,3,,,"Abschlag"
"LA56",2011,"PlaPu",20506,7,1,9,21,1,0,0,1,0,0,0,0,0,1,0.4,,,"Abschlag"
