"FBG_1","FBG_2","FBG_3","FBG_4","FB1_31","FB1_33","FB1_16","IGerM","FB7_19","FB7_20","FB7_21","FB7_22","FB7_23","FB7_24","FB7_25","FB7_26","FB7_27","FB7_38","FB7_39","FB2_36","FB2_37","Kommentar"
"LA56",2011,201,20526,6,1,9,21,3,0,0,3,0,0,0,0,0,3,5,,,"Abschlag"
"LA56",2011,201,20526,7,1,9,21,4,0,0,2,1,1,0,0,0,4,4,,,"Abschlag"
"LA56",2011,202,20533,4,1,9,21,2,0,0,1,1,0,0,0,0,2,25,,,"Abschlag"
"LA56",2011,202,20533,5,1,9,21,2,0,0,2,0,0,0,0,0,2,12,,,"Abschlag"
"LA56",2011,202,20533,6,1,9,21,3,0,0,3,0,0,0,0,0,3,8,,,"Abschlag"
"LA56",2011,202,20533,7,1,9,21,2,0,0,2,0,0,0,0,0,2,1,,,"Abschlag"
"LA56",2011,202,20591,5,1,9,21,14,0,0,8,6,0,0,0,0,14,74,,,"Abschlag"
"LA56",2011,202,20594,4,1,9,21,1,0,0,0,0,1,0,0,0,1,45,,,"Abschlag"
"LA56",2011,202,20594,5,1,9,21,1,0,0,1,0,0,0,0,0,1,13,,,"Abschlag"
"LA56",2011,202,20594,6,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,202,20597,7,1,9,21,13,0,0,6,5,2,0,0,0,13,11,,,"Abschlag"
"LA56",2011,203,20670,4,1,9,21,2,0,0,2,0,0,0,0,0,2,24,,,"Abschlag"
"LA56",2011,203,20670,5,1,9,21,2,0,0,1,1,0,0,0,0,2,83,,,"Abschlag"
"LA56",2011,203,20670,7,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,203,20672,5,1,9,21,1,0,0,0,1,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,203,20672,6,1,9,21,1,0,0,1,0,0,0,0,0,1,3,,,"Abschlag"
"LA56",2011,203,20672,6,1,9,21,1,0,0,1,0,0,0,0,0,1,10,,,"Abschlag"
"LA56",2011,203,20672,7,1,9,21,1,0,0,1,0,0,0,0,0,1,0.7,,,"Abschlag"
"LA56",2011,"PlaPu",20679,4,1,9,21,7,0,0,6,1,0,0,0,0,7,113,,,"Abschlag"
"LA56",2011,"PlaPu",20679,5,1,9,21,17,0,0,15,2,0,0,0,0,17,122,,,"Abschlag"
"LA56",2011,"PlaPu",20679,6,1,9,21,15,0,0,15,0,0,0,0,0,15,27,,,"Abschlag"
"LA56",2011,"PlaPu",20679,7,1,9,21,10,0,0,8,0,2,0,0,0,10,6,,,"Abschlag"
"LA56",2011,"SockPu",20689,4,1,9,21,1,0,0,1,0,0,0,0,0,1,12,,,"Abschlag"
"LA56",2011,"SoPu",20689,5,1,9,21,5,0,0,5,0,0,0,0,0,5,45,,,"Abschlag"
"LA56",2011,"SockPu",20689,6,1,9,21,3,0,0,2,1,0,0,0,0,3,8,,,"Abschlag"
"LA56",2011,"SoPu",20689,7,1,9,21,1,0,0,1,0,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,"H4",20701,4,1,9,21,2,0,0,1,1,0,0,0,0,2,48,,,"Abschlag"
"LA56",2011,"H4",20701,4,1,9,21,1,0,0,1,0,0,0,0,0,1,18,,,"Abschlag"
"LA56",2011,"H4",20701,5,1,9,21,1,0,0,0,1,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,"H4",20701,5,1,9,21,1,0,0,1,0,0,0,0,0,1,10,,,"Abschlag"
"LA56",2011,"H4",20701,6,1,9,21,2,0,0,2,0,0,0,0,0,2,10,,,"Abschlag"
"LA56",2011,"H4",20701,6,1,9,21,4,0,0,4,0,0,0,0,0,4,7,,,"Abschlag"
"LA56",2011,"H4",20701,6,1,9,21,1,0,0,0,1,0,0,0,0,1,4,,,"Abschlag"
"LA56",2011,"H4",20701,7,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,"H4",20701,7,1,9,21,5,0,0,3,1,1,0,0,0,5,3,,,"Abschlag"
"LA56",2011,"H4",20701,7,1,9,21,4,0,0,2,2,0,0,0,0,4,3,,,"Abschlag"
"LA56",2011,203,20707,6,1,9,21,1,0,0,0,0,1,0,0,0,1,1,,,"Abschlag"
"LA56",2011,203,20707,6,1,9,21,2,0,0,2,0,0,0,0,0,2,2,,,"Abschlag"
"LA56",2011,202,20712,5,1,9,21,1,0,0,1,0,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,202,20712,7,1,9,21,3,0,0,3,0,0,0,0,0,3,2,,,"Abschlag"
"LA56",2011,"SockPu2",20947,5,1,9,21,3,0,0,2,1,0,0,0,0,3,15.9,,,"Abschlag"
"LA56",2011,"SockPu2",20947,6,1,9,21,2,0,0,2,0,0,0,0,0,2,5.6,,,"Abschlag"
"LA56",2011,"SockPu2",20947,7,1,9,21,7,0,0,2,4,1,0,0,0,7,6.9,,,"Abschlag"
"LA56",2011,"SockPu1",20949,4,1,9,21,1,0,0,0,1,0,0,0,0,1,6,,,"Abschlag"
"LA56",2011,"SockPu1",20949,7,1,9,21,4,0,0,4,0,0,0,0,0,4,2.4,,,"Abschlag"
"LA56",2011,201,20953,4,1,9,21,1,0,0,0,0,1,0,0,0,1,8.9,,,"Abschlag"
"LA56",2011,201,20953,5,1,9,21,10,0,0,7,3,0,0,0,0,10,28,,,"Abschlag"
"LA56",2011,201,20953,6,1,9,21,1,0,0,0,1,0,0,0,0,1,1.6,,,"Abschlag"
"LA56",2011,201,20953,6,1,9,21,21,0,0,12,8,1,0,0,0,21,30,,,"Abschlag"
"LA56",2011,201,20953,7,1,9,21,27,0,0,20,7,0,0,0,0,27,17.8,,,"Abschlag"
"LA56",2011,201,20954,6,1,9,21,1,3,0,2,2,0,0,0,0,4,10,,,"Abschlag"
"LA56",2011,201,20954,7,1,9,21,2,0,0,2,0,0,0,0,0,2,1.6,,,"Abschlag"
"LA56",2011,"ProPuO",20970,4,1,9,21,2,0,0,2,0,0,0,0,0,2,40,,,"Abschlag"
"LA56",2011,"ProPuO",20970,5,1,9,21,1,0,0,1,0,0,0,0,0,1,9.8,,,"Abschlag"
"LA56",2011,"ProPuO",20970,6,1,9,21,3,0,0,2,1,0,0,0,0,3,2.8,,,"Abschlag"
"LA56",2011,"ProPuO",20970,7,1,9,21,2,0,0,2,0,0,0,0,0,2,1,,,"Abschlag"
"LA56",2011,"ProPuW",20977,5,1,9,21,1,0,0,0,1,0,0,0,0,1,5.4,,,"Abschlag"
"LA56",2011,"ProPuW",20977,6,1,9,21,5,0,0,4,1,0,0,0,0,5,7.9,,,"Abschlag"
"LA56",2011,"ProPuW",20977,7,1,9,21,3,0,0,3,0,0,0,0,0,3,1.2,,,"Abschlag"
"LA56",2011,202,21005,4,1,9,21,2,0,0,1,0,1,0,0,0,2,58,,,"Abschlag"
"LA56",2011,202,21005,5,1,9,21,8,0,0,6,1,1,0,0,0,8,58,,,"Abschlag"
"LA56",2011,202,21005,6,1,9,21,16,0,0,14,1,1,0,0,0,16,32,,,"Abschlag"
"LA56",2011,202,21005,7,1,9,21,9,0,0,9,0,0,0,0,0,9,6,,,"Abschlag"
"LA56",2011,"ProPN",21024,3,1,9,21,1,0,0,1,0,0,0,0,0,1,66.2,,,"Abschlag"
"LA56",2011,"ProPN",21024,4,1,9,21,2,0,0,1,1,0,0,0,0,2,64.9,,,"Abschlag"
"LA56",2011,"ProPN",21024,5,1,9,21,10,0,0,6,3,1,0,0,0,10,66.3,,,"Abschlag"
"LA56",2011,"ProPN",21024,6,1,9,21,28,0,0,18,7,3,0,0,0,28,55.3,,,"Abschlag"
"LA56",2011,"ProPn",21024,7,1,9,21,24,0,0,15,7,2,0,0,0,24,16.9,,,"Abschlag"
"LA56",2011,203,21031,4,1,9,21,8,0,0,2,3,2,1,0,0,8,245,,,"Abschlag"
"LA56",2011,203,21031,5,1,9,21,13,0,0,13,0,0,0,0,0,13,69,,,"Abschlag"
"LA56",2011,203,21031,6,1,9,21,13,0,0,12,1,0,0,0,0,13,28,,,"Abschlag"
"LA56",2011,203,21031,6,1,"09da",21,1,0,0,1,0,0,0,0,0,1,2.3,,,"Abschlag"
"LA56",2011,203,21031,7,1,9,21,7,0,0,3,2,2,0,0,0,7,7.8,,,"Abschlag"
"LA56",2011,301,30004,5,1,9,21,14,0,0,11,1,0,2,0,0,14,97,,,"Abschlag"
"LA56",2011,302,30018,6,1,9,21,28,0,0,23,3,1,1,0,0,28,70,,,"Abschlag"
"LA56",2011,"ohne Bef.",30023,4,1,9,21,3,0,0,0,3,0,0,0,0,3,46,,,"Abschlag"
"LA56",2011,"ohne Bef.",30023,5,1,9,21,5,0,0,4,1,0,0,0,0,5,38,,,"Abschlag"
"LA56",2011,"ohne Bef.",30023,6,1,9,21,4,0,0,2,2,0,0,0,0,4,8,,,"Abschlag"
"LA56",2011,"ohne Bef.",30023,7,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,301,30034,4,1,9,21,4,0,0,3,1,0,0,0,0,4,100,,,"Abschlag"
"LA56",2011,301,30034,7,1,9,21,14,0,0,9,5,0,0,0,0,14,10,,,"Abschlag"
"LA56",2011,302,30060,5,1,9,21,1,0,0,0,1,0,0,0,0,1,4,,,"Abschlag"
"LA56",2011,302,30060,5,1,9,21,3,0,0,0,3,0,0,0,0,3,29.5,,,"Abschlag"
"LA56",2011,302,30060,7,1,9,21,5,0,0,5,0,0,0,0,0,5,2.3,,,"Abschlag"
"LA56",2011,302,30060,7,1,9,21,6,0,0,6,0,0,0,0,0,6,3,,,"Abschlag"
"LA56",2011,"H2",30063,4,1,9,21,2,0,0,0,0,2,0,0,0,2,69,,,"Abschlag"
"LA56",2011,303,30063,5,1,9,21,2,0,0,1,1,0,0,0,0,2,26,,,"Abschlag"
"LA56",2011,303,30063,6,1,9,21,3,0,0,3,0,0,0,0,0,3,13,,,"Abschlag"
"LA56",2011,303,30063,7,1,9,21,4,0,0,3,1,0,0,0,0,4,6,,,"Abschlag"
"LA56",2011,301,30068,3,1,9,21,1,0,0,0,1,0,0,0,0,1,15,,,"Abschlag"
"LA56",2011,301,30068,4,1,9,21,4,0,0,2,1,1,0,0,0,4,90,,,"Abschlag"
"LA56",2011,301,30068,5,1,9,21,11,0,0,8,3,0,0,0,0,11,993,,,"Abschlag"
"LA56",2011,301,30068,6,1,9,21,39,0,0,26,5,4,4,0,0,39,89,,,"Abschlag"
"LA56",2011,301,30068,7,1,9,21,38,0,0,25,9,2,2,0,0,38,26,,,"Abschlag"
"LA56",2011,301,30085,3,1,9,21,1,0,0,0,0,1,0,0,0,1,101,,,"Abschlag"
"LA56",2011,301,30085,4,1,9,21,7,0,0,2,2,0,3,0,0,7,103,,,"Abschlag"
"LA56",2011,301,30085,5,1,9,21,23,0,0,17,5,1,0,0,0,23,166,,,"Abschlag"
"LA56",2011,301,30085,6,1,9,21,39,0,0,38,1,0,0,0,0,39,81,,,"Abschlag"
"LA56",2011,301,30085,7,1,9,21,19,0,0,16,3,0,0,0,0,19,12,,,"Abschlag"
"LA56",2011,302,30118,4,1,9,21,4,0,0,4,0,0,0,0,0,4,77,,,"Abschlag"
"LA56",2011,302,30118,5,1,9,21,10,0,0,8,2,0,0,0,0,10,56,,,"Abschlag"
"LA56",2011,302,30118,7,1,9,21,16,0,0,15,1,0,0,0,0,16,14,,,"Abschlag"
"LA56",2011,303,30124,5,1,9,21,3,0,0,2,0,1,0,0,0,3,14,,,"Abschlag"
"LA56",2011,303,30124,6,1,9,21,5,0,0,4,1,0,0,0,0,5,16,,,"Abschlag"
"LA56",2011,303,30124,7,1,9,21,2,0,0,1,1,0,0,0,0,2,3,,,"Abschlag"
"LA56",2011,"Profilputz",30126,5,1,9,21,2,0,0,0,2,0,0,0,0,2,5,,,"Abschlag"
"LA56",2011,"Profilputz",30126,6,1,9,21,2,0,0,2,0,0,0,0,0,2,9,,,"Abschlag"
"LA56",2011,304,30170,4,1,9,21,1,0,0,1,0,0,0,0,0,1,9,,,"Abschlag"
"LA56",2011,304,30170,5,1,9,21,4,0,0,3,1,0,0,0,0,4,21,,,"Abschlag"
"LA56",2011,304,30170,6,1,9,21,5,0,0,5,0,0,0,0,0,5,6,,,"Abschlag"
"LA56",2011,304,30170,7,1,9,21,13,0,0,11,2,0,0,0,0,13,7,,,"Abschlag"
"LA56",2011,"Prof. Nord",30196,3,1,9,21,2,0,0,2,0,0,0,0,0,2,123,,,"Abschlag"
"LA56",2011,"Prof. Nord",30196,4,1,9,21,2,0,0,0,0,2,0,0,0,2,64,,,"Abschlag"
"LA56",2011,"Prof. Nord",30196,5,1,9,21,13,0,0,8,5,0,0,0,0,13,73,,,"Abschlag"
"LA56",2011,"Prof. Nord",30196,6,1,9,21,19,0,0,9,3,7,0,0,0,19,35,,,"Abschlag"
"LA56",2011,"Pro. Nord",30196,7,1,9,21,11,0,0,9,2,0,0,0,0,11,6,,,"Abschlag"
"LA56",2011,302,30197,4,1,9,21,1,0,0,1,0,0,0,0,0,1,45,,,"Abschlag"
"LA56",2011,302,30197,5,1,9,21,9,0,0,3,6,0,0,0,0,9,36,,,"Abschlag"
"LA56",2011,302,30197,6,1,9,21,9,0,0,5,2,2,0,0,0,9,9,,,"Abschlag"
"LA56",2011,302,30197,7,1,9,21,35,0,0,26,6,3,0,0,0,35,28,,,"Abschlag"
"LA56",2011,303,30204,3,1,9,21,1,0,0,0,1,0,0,0,0,1,76,,,"Abschlag"
"LA56",2011,301,30206,5,1,9,21,4,0,0,1,3,0,0,0,0,4,24,,,"Abschlag"
"LA56",2011,301,30206,6,1,9,21,3,0,0,3,0,0,0,0,0,3,2,,,"Abschlag"
"LA56",2011,301,30206,7,1,9,21,3,0,0,2,1,0,0,0,0,3,3,,,"Abschlag"
"LA56",2011,305,30210,4,1,9,21,2,0,0,1,0,1,0,0,0,2,18,,,"Abschlag"
"LA56",2011,305,30210,5,1,9,21,3,0,0,2,1,0,0,0,0,3,19,,,"Abschlag"
"LA56",2011,305,30210,6,1,9,21,14,0,0,11,2,1,0,0,0,14,32,,,"Abschlag"
"LA56",2011,305,30210,7,1,9,21,9,0,0,7,2,0,0,0,0,9,5,,,"Abschlag"
"LA56",2011,303,30222,4,1,9,21,1,0,0,0,1,0,0,0,0,,6,,,"Abschlag"
"LA56",2011,303,30222,5,1,9,21,1,0,0,0,0,1,0,0,0,,7,,,"Abschlag"
"LA56",2011,303,30222,6,1,9,21,1,0,0,1,0,0,0,0,0,,2,,,"Abschlag"
"LA56",2011,303,30222,7,1,9,21,,0,0,2,0,0,0,0,0,,1,,,"Abschlag"
"LA56",2011,"Sch.Pl.",30228,5,1,9,21,1,0,0,1,0,0,0,0,0,,4,,,"Abschlag"
"LA56",2011,"SchPl",30228,6,1,9,21,1,0,0,1,0,0,0,0,0,,1,,,"Abschlag"
"LA56",2011,"SchPl",30266,5,1,9,21,1,0,0,1,0,0,0,0,0,,6,,,"Abschlag"
"LA56",2011,"SchPl",30266,7,1,9,21,1,0,0,1,0,0,0,0,0,,0.3,,,"Abschlag"
"LA56",2011,"Pla.Pu.",30271,1,1,9,21,7,0,0,6,1,0,0,0,0,,44,,,"Abschlag"
"LA56",2011,"Pla.Pu.",30271,4,1,9,21,5,0,0,3,2,0,0,0,0,5,65,,,"Abschlag"
"LA56",2011,"Pla.Pu.",30271,6,1,9,21,16,0,0,6,3,6,1,0,0,16,58,,,"Abschlag"
"LA56",2011,"Pla.Pu.",30271,7,1,9,21,11,0,0,7,3,1,0,0,0,11,11,,,"Abschlag"
"LA56",2011,301,30293,5,1,9,21,1,0,0,1,0,0,0,0,0,1,20,,,"Abschlag"
"LA56",2011,301,30293,6,1,9,21,1,0,0,0,1,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,303,30294,7,1,9,21,6,0,0,5,0,1,0,0,0,6,3,,,"Abschlag"
"LA56",2011,307,30296,4,1,9,21,1,0,0,0,1,0,0,0,0,1,8,,,"Abschlag"
"LA56",2011,307,30296,5,1,9,21,1,0,0,0,0,1,0,0,0,1,8,,,"Abschlag"
"LA56",2011,307,30296,6,1,9,21,1,0,0,1,0,0,0,0,0,1,3,,,"Abschlag"
"LA56",2011,307,30296,7,1,9,21,3,0,0,3,0,0,0,0,0,3,2,,,"Abschlag"
"LA56",2011,305,30301,4,1,9,21,1,0,0,1,0,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,305,30301,5,1,9,21,4,0,0,4,0,0,0,0,0,4,18,,,"Abschlag"
"LA56",2011,305,30301,6,1,9,21,7,0,0,3,3,1,0,0,0,7,15,,,"Abschlag"
"LA56",2011,305,30301,7,1,9,21,18,0,0,9,4,5,0,0,0,18,9,,,"Abschlag"
"LA56",2011,306,30305,4,1,9,21,1,0,0,0,0,1,0,0,0,1,24,,,"Abschlag"
"LA56",2011,306,30305,5,1,9,21,1,0,0,1,0,0,0,0,0,1,3,,,"Abschlag"
"LA56",2011,306,30305,6,1,9,21,6,0,0,0,5,1,0,0,0,6,9,,,"Abschlag"
"LA56",2011,306,30305,7,1,9,21,30,0,0,20,5,5,0,0,0,30,16,,,"Abschlag"
"LA56",2011,302,30308,5,1,9,21,2,0,0,2,0,0,0,0,0,2,9,,,"Abschlag"
"LA56",2011,302,30308,6,1,9,21,2,0,0,1,1,0,0,0,0,2,9,,,"Abschlag"
"LA56",2011,302,30308,7,1,9,21,6,0,0,6,0,0,0,0,0,6,3,,,"Abschlag"
"LA56",2011,304,30310,5,1,9,21,1,0,0,1,0,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,304,30310,6,1,9,21,4,0,0,2,2,0,0,0,0,4,10,,,"Abschlag"
"LA56",2011,"ProPu",30323,7,1,9,21,11,0,0,10,0,1,0,0,0,11,7,,,"Abschlag"
"LA56",2011,"Sch. Pl.",30332,5,1,9,21,2,0,0,1,1,0,0,0,0,2,3,,,"Abschlag"
"LA56",2011,"Sch. Pl.",30332,6,1,"09DA",21,1,0,0,1,0,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,"Sch. Pl.",30332,7,1,9,21,2,0,0,1,1,0,0,0,0,2,3,,,"Abschlag"
"LA56",2011,307,30353,3,1,9,21,1,0,0,0,1,0,0,0,0,1,68,,,"Abschlag"
"LA56",2011,307,30353,4,1,9,21,1,0,0,0,1,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,307,30353,5,1,9,21,2,0,0,1,1,0,0,0,0,2,17,,,"Abschlag"
"LA56",2011,307,30353,6,1,9,21,3,0,0,2,1,0,0,0,0,3,7,,,"Abschlag"
"LA56",2011,307,30353,7,1,9,21,3,0,0,3,0,0,0,0,0,3,1,,,"Abschlag"
"LA56",2011,305,30355,4,1,9,21,5,0,0,3,2,0,0,0,0,5,107,,,"Abschlag"
"LA56",2011,305,30355,5,1,9,21,1,0,0,0,1,0,0,0,0,1,6,,,"Abschlag"
"LA56",2011,305,30355,6,1,9,21,5,0,0,5,0,0,0,0,0,5,9,,,"Abschlag"
"LA56",2011,305,30355,7,1,9,21,5,0,0,5,0,0,0,0,0,5,3,,,"Abschlag"
"LA56",2011,309,30358,4,1,9,21,4,0,0,1,3,0,0,0,0,4,62,,,"Abschlag"
"LA56",2011,309,30358,5,1,9,21,10,0,0,9,1,0,0,0,0,10,63,,,"Abschlag"
"LA56",2011,309,30358,6,1,9,21,16,0,0,13,3,0,0,0,0,16,34,,,"Abschlag"
"LA56",2011,309,30358,7,1,9,21,28,0,0,19,8,1,0,0,0,28,23,,,"Abschlag"
"LA56",2011,302,30364,4,1,9,21,1,0,0,1,0,0,0,0,0,1,19,,,"Abschlag"
"LA56",2011,302,30364,5,1,9,21,5,0,0,4,0,1,0,0,0,5,25,,,"Abschlag"
"LA56",2011,302,30364,7,1,9,21,24,0,0,24,0,0,0,0,0,24,15,,,"Abschlag"
"LA56",2011,304,30372,4,1,9,21,1,0,0,1,0,0,0,0,0,1,11,,,"Abschlag"
"LA56",2011,304,30372,5,1,9,21,2,0,0,2,0,0,0,0,0,2,7,,,"Abschlag"
"LA56",2011,304,30372,6,1,9,21,8,0,0,8,0,0,0,0,0,8,29,,,"Abschlag"
"LA56",2011,304,30372,7,1,9,21,14,0,0,11,3,0,0,0,0,14,16,,,"Abschlag"
"LA56",2011,"Sch.Pl.",30412,5,1,9,21,1,0,0,1,0,0,0,0,0,1,4,,,"Abschlag"
"LA56",2011,"Sch.Pl.",30412,6,1,9,21,4,0,0,4,0,0,0,0,0,4,4,,,"Abschlag"
"LA56",2011,"Sch.Pl.",30412,7,1,9,21,12,0,0,10,2,0,0,0,0,12,6,,,"Abschlag"
"LA56",2011,"PlaPu",30414,5,1,9,21,2,0,0,2,0,0,0,0,0,2,6,,,"Abschlag"
"LA56",2011,"Pla. Pu.",30414,6,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,"ProPu",30416,3,1,9,21,1,0,0,1,0,0,0,0,0,1,136,,,"Abschlag"
"LA56",2011,"ProPu",30416,4,1,9,21,3,0,0,0,2,1,0,0,0,3,44,,,"Abschlag"
"LA56",2011,"ProPu",30416,5,1,9,21,1,0,0,1,0,0,0,0,0,1,17,,,"Abschlag"
"LA56",2011,"ProPu",30416,6,1,9,21,11,0,0,6,4,1,0,0,0,11,20,,,"Abschlag"
"LA56",2011,"ProPu",30416,7,1,9,21,18,0,0,13,2,3,0,0,0,18,10,,,"Abschlag"
"LA56",2011,308,30420,4,1,9,21,2,0,0,1,1,0,0,0,0,2,16,,,"Abschlag"
"LA56",2011,308,30420,5,1,9,21,19,0,0,15,4,0,0,0,0,19,56,,,"Abschlag"
"LA56",2011,308,30420,6,1,9,21,12,0,0,9,2,1,0,0,0,12,26,,,"Abschlag"
"LA56",2011,308,30420,7,1,9,21,13,0,0,7,5,1,0,0,0,13,7,,,"Abschlag"
"LA56",2011,301,30426,3,1,9,21,1,0,0,0,0,1,0,0,0,1,91,,,"Abschlag"
"LA56",2011,301,30426,5,1,9,21,8,0,0,2,1,5,0,0,0,8,64,,,"Abschlag"
"LA56",2011,301,30426,6,1,9,21,21,0,0,17,2,2,0,0,0,21,31,,,"Abschlag"
"LA56",2011,301,30426,7,1,9,21,56,0,0,54,1,1,0,0,0,56,31,,,"Abschlag"
"LA56",2011,311,30465,6,1,9,21,4,0,0,4,0,0,0,0,0,4,9,,,"Abschlag"
"LA56",2011,311,30465,7,1,9,21,2,0,0,1,1,0,0,0,0,2,1,,,"Abschlag"
"LA56",2011,310,30478,5,1,9,21,1,0,0,1,0,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,310,30478,6,1,9,21,4,0,0,4,0,0,0,0,0,4,16,,,"Abschlag"
"LA56",2011,310,30478,7,1,9,21,14,0,0,12,2,0,0,0,0,14,6,,,"Abschlag"
"LA56",2011,308,30481,3,1,9,21,1,0,0,0,0,1,0,0,0,1,73,,,"Abschlag"
"LA56",2011,308,30481,5,1,9,21,2,0,0,2,0,0,0,0,0,2,8,,,"Abschlag"
"LA56",2011,308,30481,6,1,9,21,3,0,0,2,1,0,0,0,0,3,3,,,"Abschlag"
"LA56",2011,308,30481,7,1,9,21,2,0,0,1,1,0,0,0,0,2,1,,,"Abschlag"
"LA56",2011,304,30486,3,1,9,21,5,0,0,1,0,4,0,0,0,5,302,,,"Abschlag"
"LA56",2011,304,30486,4,1,9,21,1,0,0,0,0,1,0,0,0,1,28,,,"Abschlag"
"LA56",2011,304,30486,5,1,9,21,9,0,0,3,4,2,0,0,0,9,53,,,"Abschlag"
"LA56",2011,304,30486,6,1,9,21,37,0,0,31,4,2,0,0,0,37,64,,,"Abschlag"
"LA56",2011,304,30486,7,1,9,21,25,0,0,16,4,5,0,0,0,25,15,,,"Abschlag"
"LA56",2011,309,30488,4,1,9,21,1,0,0,0,1,0,0,0,0,1,15,,,"Abschlag"
"LA56",2011,309,30488,5,1,9,21,2,0,0,1,1,0,0,0,0,2,8,,,"Abschlag"
"LA56",2011,309,30488,6,1,9,21,7,0,0,5,1,1,0,0,0,7,15,,,"Abschlag"
"LA56",2011,309,30488,7,1,9,21,19,0,0,17,1,1,0,0,0,19,7,,,"Abschlag"
"LA56",2011,301,30493,4,1,9,21,2,0,0,1,1,0,0,0,0,2,38,,,"Abschlag"
"LA56",2011,301,30493,5,1,9,21,3,0,0,0,1,2,0,0,0,3,22,,,"Abschlag"
"LA56",2011,301,30493,6,1,9,21,2,0,0,2,0,0,0,0,0,2,2,,,"Abschlag"
"LA56",2011,301,30493,7,1,9,21,16,0,0,10,4,2,0,0,0,16,29,,,"Abschlag"
"LA56",2011,"SchPl",30497,5,1,9,21,1,0,0,1,0,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,"SchPl",30497,6,1,9,21,8,0,0,7,1,0,0,0,0,8,21,,,"Abschlag"
"LA56",2011,"SchPl",30497,7,1,9,21,7,0,0,7,0,0,0,0,0,7,7,,,"Abschlag"
"LA56",2011,302,30500,4,1,9,21,1,0,0,1,0,0,0,0,0,1,15,,,"Abschlag"
"LA56",2011,302,30500,5,1,9,21,4,0,0,3,1,0,0,0,0,4,37,,,"Abschlag"
"LA56",2011,302,30500,6,1,9,21,6,0,0,4,0,2,0,0,0,6,15,,,"Abschlag"
"LA56",2011,302,30500,7,1,9,21,16,0,0,13,2,1,0,0,0,16,7,,,"Abschlag"
