"FBG_1","FBG_2","FBG_3","FBG_4","FB1_31","FB1_33","FB1_16","IGerM","FB7_19","FB7_20","FB7_21","FB7_22","FB7_23","FB7_24","FB7_25","FB7_26","FB7_27","FB7_38","FB7_39","FB2_36","FB2_37","Kommentar"
"LA56",2011,"Pla.Pu.",30600,4,1,9,21,2,0,0,2,0,0,0,0,0,2,51,,,"Abschlag"
"LA56",2011,"Pla.Pu.",30600,5,1,9,21,8,0,0,6,2,0,0,0,0,8,64,,,"Abschlag"
"LA56",2011,"Pla.Pu.",30600,6,1,9,21,34,0,0,16,13,5,0,0,0,34,65,,,"Abschlag"
"LA56",2011,"Pla.Pu.",30600,7,1,9,21,56,0,0,40,12,4,0,0,0,56,42,,,"Abschlag"
"LA56",2011,301,30605,4,1,9,21,1,0,0,0,1,0,0,0,0,1,13,,,"Abschlag"
"LA56",2011,301,30605,5,1,9,21,2,0,0,1,1,0,0,0,0,2,18,,,"Abschlag"
"LA56",2011,301,30605,6,1,9,21,11,0,0,8,3,0,0,0,0,11,26,,,"Abschlag"
"LA56",2011,301,30605,7,1,9,21,27,0,0,21,5,1,0,0,0,27,21,,,"Abschlag"
"LA56",2011,304,30609,5,1,9,21,6,0,0,3,0,3,0,0,0,6,49,,,"Abschlag"
"LA56",2011,304,30609,5,1,9,21,4,0,0,3,1,0,0,0,0,4,22,,,"Abschlag"
"LA56",2011,304,30609,6,1,9,21,8,0,0,7,0,1,0,0,0,8,15,,,"Abschlag"
"LA56",2011,304,30609,7,1,9,21,8,0,0,6,2,0,0,0,0,8,5,,,"Abschlag"
"LA56",2011,304,30609,7,1,9,21,7,0,0,7,0,0,0,0,0,7,3,,,"Abschlag"
"LA56",2011,309,30611,3,1,9,21,1,0,0,1,0,0,0,0,0,1,55,,,"Abschlag"
"LA56",2011,309,30611,4,1,9,21,1,0,0,1,0,0,0,0,0,1,15,,,"Abschlag"
"LA56",2011,309,30611,5,1,9,21,1,0,0,1,0,0,0,0,0,1,8.2,,,"Abschlag"
"LA56",2011,309,30611,5,1,9,21,5,0,0,5,0,0,0,0,0,5,31,,,"Abschlag"
"LA56",2011,309,30611,6,1,9,21,3,0,0,3,0,0,0,0,0,3,6,,,"Abschlag"
"LA56",2011,309,30611,6,1,9,21,6,0,0,6,0,0,0,0,0,6,14,,,"Abschlag"
"LA56",2011,309,30611,7,1,9,21,13,0,0,11,2,0,0,0,0,13,9.3,,,"Abschlag"
"LA56",2011,309,30611,7,1,9,21,7,0,0,5,1,1,0,0,0,7,5,,,"Abschlag"
"LA56",2011,302,30613,4,1,9,21,1,0,0,0,1,0,0,0,0,1,24,,,"Abschlag"
"LA56",2011,302,30613,5,1,9,21,3,0,0,3,0,0,0,0,0,3,9,,,"Abschlag"
"LA56",2011,302,30613,6,1,9,21,9,0,0,7,1,1,0,0,0,9,13,,,"Abschlag"
"LA56",2011,302,30613,7,1,9,21,10,0,0,8,2,0,0,0,0,10,7,,,"Abschlag"
"LA56",2011,"ProPu",30667,5,1,9,21,5,0,0,3,2,0,0,0,0,5,28,,,"Abschlag"
"LA56",2011,"ProPu",30667,6,1,9,21,1,0,0,0,0,1,0,0,0,1,3,,,"Abschlag"
"LA56",2011,"ProPu",30667,6,1,9,21,4,0,0,3,1,0,0,0,0,4,8,,,"Abschlag"
"LA56",2011,"ProPu",30667,7,1,9,21,3,0,0,2,1,0,0,0,0,3,3,,,"Abschlag"
"LA56",2011,"ProPu",30667,7,1,9,21,22,0,0,13,5,4,0,0,0,22,17,,,"Abschlag"
"LA56",2011,"ProPu N.",30687,6,1,9,21,1,0,0,1,0,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,"ProPu N.",30687,7,1,9,21,9,0,0,4,3,2,0,0,0,9,6,,,"Abschlag"
"LA56",2011,"ProPuW",30694,5,1,9,21,3,0,0,3,0,0,0,0,0,3,16,,,"Abschlag"
"LA56",2011,"ProPuW",30694,6,1,9,21,7,0,0,5,1,1,0,0,0,7,20,,,"Abschlag"
"LA56",2011,"ProPuW",30694,7,1,9,21,2,0,0,2,0,0,0,0,0,2,3,,,"Abschlag"
"LA56",2011,304,30699,4,1,9,21,2,0,0,1,1,0,0,0,0,2,62,,,"Abschlag"
"LA56",2011,304,30699,6,1,9,21,14,0,0,6,6,2,0,0,0,14,31,,,"Abschlag"
"LA56",2011,310,30739,7,1,9,21,1,0,0,1,0,0,0,0,0,1,1.2,,,"Abschlag"
"LA56",2011,301,40034,6,1,9,21,26,0,0,11,9,6,0,0,0,26,50,,,"Abschlag"
"LA56",2011,,40036,4,1,9,21,13,0,0,8,5,0,0,0,0,13,270,,,"Abschlag"
"LA56",2011,,40036,5,1,9,21,52,0,0,34,13,0,5,0,0,52,325,,,"Abschlag"
"LA56",2011,,40036,6,1,9,21,56,0,0,37,12,7,0,0,0,56,112,,,"Abschlag"
"LA56",2011,,40036,7,1,9,21,42,0,0,26,11,1,4,0,0,42,31,,,"Abschlag"
"LA56",2011,"401/H2",40052,4,1,9,21,1,0,0,0,0,0,1,0,0,1,20,,,"Abschlag"
"LA56",2011,"401/H2",40052,5,1,9,21,3,0,0,2,1,0,0,0,0,3,1,,9,"Abschlag"
"LA56",2011,"401/H2",40052,6,1,9,21,2,0,0,2,0,0,0,0,0,2,5,,,"Abschlag"
"LA56",2011,"401/H2",40052,7,1,9,21,6,0,0,5,1,0,0,0,0,6,3,,,"Abschlag"
"LA56",2011,"401/H2",40069,3,1,9,21,1,0,0,1,0,0,0,0,0,1,150,,,"Abschlag"
"LA56",2011,"401 H2",40069,4,1,9,21,11,0,0,4,3,4,0,0,0,11,221,,,"Abschlag"
"LA56",2011,"401/H2",40069,5,1,9,21,32,0,0,22,5,5,0,0,0,32,214,,,"Abschlag"
"LA56",2011,"402/H2",40069,6,1,9,21,35,0,0,26,9,0,0,0,0,35,70,,,"Abschlag"
"LA56",2011,"401/H2",40069,7,1,9,21,8,0,0,6,1,1,0,0,0,8,10,,,"Abschlag"
"LA56",2011,"H3",40073,7,1,9,21,165,0,0,101,46,9,9,0,0,165,119,,,"Abschlag"
"LA56",2011,"H3",40074,2,1,9,21,1,0,0,0,1,0,0,0,0,1,233,,,"Abschlag"
"LA56",2011,"H3",40074,2,1,9,21,2,0,0,1,1,0,0,0,0,2,130,,,"Abschlag"
"LA56",2011,"H3",40074,3,1,9,21,2,0,0,2,0,0,0,0,0,2,105,,,"Abschlag"
"LA56",2011,"H3",40074,3,1,9,21,5,0,0,2,3,0,0,0,0,5,266,,,"Abschlag"
"LA56",2011,"H3",40074,3,1,9,21,13,0,0,8,5,0,0,0,0,13,796,,,"Abschlag"
"LA56",2011,"H3",40074,4,1,9,21,27,0,0,11,16,0,0,0,0,27,578,,,"Abschlag"
"LA56",2011,"H3",40074,4,1,9,21,81,0,0,60,18,3,0,0,0,81,1389,,,"Abschlag"
"LA56",2011,"H3",40074,5,1,9,21,340,0,0,272,43,15,10,0,0,340,1946,,,"Abschlag"
"LA56",2011,"H3",40074,6,1,9,21,60,0,0,48,11,1,0,0,0,60,119,,,"Abschlag"
"LA56",2011,"H2",40082,3,1,9,21,1,0,0,0,1,0,0,0,0,1,28,,,"Abschlag"
"LA56",2011,"H2",40082,4,1,9,21,7,0,0,3,4,0,0,0,0,7,124,,,"Abschlag"
"LA56",2011,"H2",40082,5,1,9,21,14,0,0,8,3,1,2,0,0,14,83,,,"Abschlag"
"LA56",2011,"H2",40082,6,1,9,21,23,0,0,13,5,5,0,0,0,23,48,,,"Abschlag"
"LA56",2011,"H2",40082,7,1,9,21,54,0,0,42,7,5,0,0,0,54,38,,,"Abschlag"
"LA56",2011,"402/H3",40242,4,1,9,21,1,0,0,1,0,0,0,0,0,1,9,,,"Abschlag"
"LA56",2011,"402/H3",40242,5,1,9,21,1,0,0,0,0,1,0,0,0,1,2,,,"Abschlag"
"LA56",2011,"402/H3",40242,6,1,9,21,3,0,0,2,0,1,0,0,0,3,5,,,"Abschlag"
"LA56",2011,"402/H3",40242,7,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,"ProPu",40322,6,1,9,21,2,0,0,2,0,0,0,0,0,2,3,,,"Abschlag"
"LA56",2011,"H3",40325,3,1,9,21,3,0,0,3,0,0,0,0,0,3,182,,,"Abschlag"
"LA56",2011,403,40325,4,1,9,21,6,0,0,1,4,1,0,0,0,6,105,,,"Abschlag"
"LA56",2011,"H3",40325,5,1,9,21,22,0,0,12,10,0,0,0,0,22,101,,,"Abschlag"
"LA56",2011,"H3",40325,6,1,9,21,30,0,0,15,11,4,0,0,0,30,47,,,"Abschlag"
"LA56",2011,"H3",40325,7,1,9,21,11,0,0,8,2,1,0,0,0,11,7,,,"Abschlag"
"LA56",2011,"H3",40327,4,1,9,21,1,0,0,0,1,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,"H3",40328,4,1,9,21,73,0,0,44,23,5,1,0,0,73,1510,,,"Abschlag"
"LA56",2011,"H3",40328,5,1,9,21,121,0,0,78,32,11,0,0,0,121,670,,,"Abschlag"
"LA56",2011,"H3",40328,6,1,9,21,199,0,0,125,48,26,0,0,0,199,326,,,"Abschlag"
"LA56",2011,"H3",40328,7,1,9,21,186,0,0,159,24,3,0,0,0,186,123,,,"Abschlag"
"LA56",2011,"H3",40352,4,1,9,21,9,0,0,6,3,0,0,0,0,9,202,,,"Abschlag"
"LA56",2011,"H2",40433,3,1,9,21,23,0,0,9,12,2,0,0,0,23,1010,,,"Abschlag"
"LA56",2011,"H2",40433,4,1,9,21,131,0,0,86,36,9,0,0,0,131,2201,,,"Abschlag"
"LA56",2011,"H2",40433,5,1,9,21,265,0,0,177,67,20,1,0,0,265,1381,,,"Abschlag"
"LA56",2011,"H2",40433,6,1,9,21,393,0,0,313,62,18,0,0,0,393,874,,,"Abschlag"
"LA56",2011,"H2",40433,7,1,9,21,273,0,0,224,38,11,0,0,0,273,178,,,"Abschlag"
"LA56",2011,"ProPu",40454,4,1,9,21,1,0,0,0,1,0,0,0,0,1,13,,,"Abschlag"
"LA56",2011,"ProPu",40454,4,1,9,21,1,0,0,0,1,0,0,0,0,1,14,,,"Abschlag"
"LA56",2011,"ProPu",40454,5,1,9,21,3,0,0,2,1,0,0,0,0,3,9,,,"Abschlag"
"LA56",2011,"ProPu",40454,6,1,9,21,3,0,0,3,0,0,0,0,0,3,8,,,"Abschlag"
"LA56",2011,"ProPu",40454,6,1,9,21,3,0,0,3,0,0,0,0,0,3,9,,,"Abschlag"
"LA56",2011,401,40471,2,1,9,21,3,0,0,2,1,0,0,0,0,3,169,,,"Abschlag"
"LA56",2011,401,40471,3,1,9,21,18,0,0,6,5,6,1,0,0,18,579,,,"Abschlag"
"LA56",2011,401,40471,4,1,9,21,74,0,0,47,21,5,1,0,0,74,1336,,,"Abschlag"
"LA56",2011,401,40471,5,1,9,21,77,0,0,54,16,7,0,0,0,77,331,,,"Abschlag"
"LA56",2011,401,40471,6,1,9,21,133,0,0,107,23,3,0,0,0,133,222,,,"Abschlag"
"LA56",2011,401,40471,7,1,9,21,74,0,0,62,11,1,0,0,0,74,49.4,,,"Abschlag"
"LA56",2011,"PlaPu",40530,3,1,9,21,1,0,0,1,0,0,0,0,0,1,16,,,"Abschlag"
"LA56",2011,"PlaPu",40530,4,1,9,21,6,0,0,6,0,0,0,0,0,6,134,,,"Abschlag"
"LA56",2011,"Pla.Pu.",40530,5,1,9,21,18,0,0,14,4,0,0,0,0,18,58,,,"Abschlag"
"LA56",2011,"Pla.Pu.",40530,6,1,9,21,37,0,0,29,6,2,0,0,0,37,66,,,"Abschlag"
"LA56",2011,"Pla.Pu.",40530,7,1,9,21,29,0,0,20,4,5,0,0,0,29,22,,,"Abschlag"
"LA56",2011,403,40565,2,1,9,21,2,0,0,2,0,0,0,0,0,2,103,,,"Abschlag"
"LA56",2011,403,40565,3,1,9,21,5,0,0,1,4,0,0,0,0,5,204,,,"Abschlag"
"LA56",2011,403,40565,4,1,9,21,23,0,0,12,10,1,0,0,0,23,286,,,"Abschlag"
"LA56",2011,403,40565,5,1,9,21,97,0,0,49,43,3,2,0,0,97,490,,,"Abschlag"
"LA56",2011,403,40565,6,1,9,21,80,0,0,59,19,2,0,0,0,80,128,,,"Abschlag"
"LA56",2011,403,40565,7,1,9,21,51,0,0,39,9,3,0,0,0,51,26,,,"Abschlag"
"LA56",2011,404,40576,4,1,9,21,8,0,0,1,4,3,0,0,0,8,167,,,"Abschlag"
"LA56",2011,404,40576,5,1,9,21,28,0,0,18,10,0,0,0,0,28,150,,,"Abschlag"
"LA56",2011,404,40576,6,1,9,21,24,0,0,19,4,1,0,0,0,24,43,,,"Abschlag"
"LA56",2011,404,40576,7,1,9,21,8,0,0,7,0,1,0,0,0,8,5,,,"Abschlag"
"LA56",2011,"H2",40619,3,1,9,21,2,0,0,0,2,0,0,0,0,2,59,,,"Abschlag"
"LA56",2011,"H2",40619,4,1,9,21,1,0,0,1,0,0,0,0,0,1,8,,,"Abschlag"
"LA56",2011,"H2",40619,4,1,9,21,2,0,0,1,1,0,0,0,0,2,2,,,"Abschlag"
"LA56",2011,"H2",40619,4,1,9,21,10,0,0,3,7,0,0,0,0,10,195,,,"Abschlag"
"LA56",2011,"H2",40619,4,1,9,21,2,0,0,0,2,0,0,0,0,2,20,,,"Abschlag"
"LA56",2011,"H2",40619,5,1,9,21,3,0,0,2,1,0,0,0,0,3,6,,,"Abschlag"
"LA56",2011,"H2",40619,5,1,9,21,9,0,0,2,6,1,0,0,0,9,32,,,"Abschlag"
"LA56",2011,"H2",40619,5,1,9,21,39,0,0,16,19,4,0,0,0,39,209,,,"Abschlag"
"LA56",2011,"H2",40619,5,1,9,21,14,0,0,6,5,3,0,0,0,14,70,,,"Abschlag"
"LA56",2011,"H2",40619,6,1,9,21,2,0,0,2,0,0,0,0,0,2,3.9,,,"Abschlag"
"LA56",2011,"H2",40619,6,1,9,21,26,0,0,13,10,3,0,0,0,26,35,,,"Abschlag"
"LA56",2011,"H2",40619,6,1,9,21,64,0,0,45,17,2,0,0,0,64,109,,,"Abschlag"
"LA56",2011,"H2",40619,6,1,9,21,9,0,0,6,3,0,0,0,0,9,13,,,"Abschlag"
"LA56",2011,"H2",40619,7,1,9,21,1,0,0,1,0,0,0,0,0,1,0.8,,,"Abschlag"
"LA56",2011,"H2",40619,7,1,9,21,2,0,0,2,0,0,0,0,0,2,1,,,"Abschlag"
"LA56",2011,"H2",40619,7,1,9,21,16,0,0,13,3,0,0,0,0,16,13,,,"Abschlag"
"LA56",2011,"H2",40619,7,1,9,21,18,0,0,13,5,0,0,0,0,18,11,,,"Abschlag"
"LA56",2011,404,40676,3,1,9,21,1,0,0,1,0,0,0,0,0,1,41,,,"Abschlag"
"LA56",2011,404,40676,3,1,9,21,1,0,0,0,1,0,0,0,0,1,26,,,"Abschlag"
"LA56",2011,404,40676,4,1,9,21,14,0,0,7,5,2,0,0,0,14,224,,,"Abschlag"
"LA56",2011,404,40676,5,1,9,21,26,0,0,15,6,5,0,0,0,26,128,,,"Abschlag"
"LA56",2011,404,40676,5,1,9,21,9,0,0,1,7,1,0,0,0,9,37,,,"Abschlag"
"LA56",2011,404,40676,6,1,9,21,23,0,0,8,14,1,0,0,0,23,36,,,"Abschlag"
"LA56",2011,404,40676,6,1,9,21,9,0,0,7,1,1,0,0,0,9,15,,,"Abschlag"
"LA56",2011,404,40676,6,1,9,21,7,0,0,6,1,0,0,0,0,7,14,,,"Abschlag"
"LA56",2011,404,40676,7,1,9,21,3,0,0,3,0,0,0,0,0,3,1.5,,,"Abschlag"
"LA56",2011,404,40676,7,1,9,21,5,0,0,5,0,0,0,0,0,5,2.2,,,"Abschlag"
"LA56",2011,404,40676,7,1,9,21,15,0,0,10,5,0,0,0,0,15,11,,,"Abschlag"
"LA56",2011,401,40692,3,1,9,21,1,0,0,0,1,0,0,0,0,1,71.6,,,"Abschlag"
"LA56",2011,401,40692,5,1,9,21,1,0,0,1,0,0,0,0,0,1,5.6,,,"Abschlag"
"LA56",2011,401,40692,6,1,9,21,1,0,0,1,0,0,0,0,0,1,1.2,,,"Abschlag"
"LA56",2011,401,40692,6,1,9,21,1,0,0,1,0,0,0,0,0,1,1,,,"Abschlag"
"LA56",2011,401,40692,7,1,9,21,1,0,0,1,0,0,0,0,0,1,0.9,,,"Abschlag"
"LA56",2011,"H3",40694,4,1,9,21,7,0,0,5,1,1,0,0,0,7,136,,,"Abschlag"
"LA56",2011,"H3",40697,2,1,9,21,2,0,0,0,2,0,0,0,0,2,27,,,"Abschlag"
"LA56",2011,"H3",40697,3,1,9,21,3,0,0,2,1,0,0,0,0,3,168,,,"Abschlag"
"LA56",2011,"H3",40697,3,1,9,21,1,0,0,1,0,0,0,0,0,1,27,,,"Abschlag"
"LA56",2011,"H3",40697,4,1,9,21,5,0,0,5,0,0,0,0,0,5,71,,,"Abschlag"
"LA56",2011,"H3",40697,4,1,9,21,10,0,0,7,2,1,0,0,0,10,112,,,"Abschlag"
"LA56",2011,"H3",40697,4,1,9,21,11,0,0,4,5,2,0,0,0,11,140,,,"Abschlag"
"LA56",2011,"H3",40697,5,1,9,21,5,0,0,4,1,0,0,0,0,5,31,,,"Abschlag"
"LA56",2011,"H3",40697,5,1,9,21,22,0,0,12,9,1,0,0,0,22,102,,,"Abschlag"
"LA56",2011,"H3",40697,5,1,9,21,22,0,0,16,5,1,0,0,0,22,150,,,"Abschlag"
"LA56",2011,"H3",40697,5,1,9,21,3,0,0,3,0,0,0,0,0,3,26,,,"Abschlag"
"LA56",2011,"H3",40697,6,1,9,21,1,0,0,0,1,0,0,0,0,1,1.5,,,"Abschlag"
"LA56",2011,"H3",40697,6,1,9,21,31,0,0,18,10,3,0,0,0,31,56,,,"Abschlag"
"LA56",2011,"H3",40697,6,1,9,21,37,0,0,29,7,1,0,0,0,37,29,,,"Abschlag"
"LA56",2011,"H3",40697,6,1,9,21,1,0,0,1,0,0,0,0,0,1,1.2,,,"Abschlag"
"LA56",2011,"H3",40697,6,1,9,21,7,0,0,6,1,0,0,0,0,7,15,,,"Abschlag"
"LA56",2011,"H3",40697,7,1,9,21,1,0,0,1,0,0,0,0,0,1,0.6,,,"Abschlag"
"LA56",2011,"H3",40697,7,1,9,21,3,0,0,3,0,0,0,0,0,3,2,,,"Abschlag"
"LA56",2011,"H3",40697,7,1,9,21,9,0,0,9,0,0,0,0,0,9,7.4,,,"Abschlag"
"LA56",2011,"H3",40697,7,1,9,21,13,0,0,7,5,1,0,0,0,13,9,,,"Abschlag"
"LA56",2011,"H3",40697,7,1,9,21,10,0,0,8,2,0,0,0,0,10,7,,,"Abschlag"
"LA56",2011,"H2",40704,4,1,9,21,1,0,0,1,0,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,"H2",40704,5,1,9,21,5,0,0,2,3,0,0,0,0,5,33,,,"Abschlag"
"LA56",2011,"H2",40704,6,1,9,21,5,0,0,3,2,0,0,0,0,5,8,,,"Abschlag"
"LA56",2011,"H2",40704,6,1,9,21,1,0,0,1,0,0,0,0,0,1,2,,,"Abschlag"
"LA56",2011,"H2",40704,7,1,9,21,7,0,0,3,4,0,0,0,0,7,5,,,"Abschlag"
"LA56",2011,405,40957,3,1,9,21,1,0,0,0,1,0,0,0,0,1,145,,,"Abschlag"
"LA56",2011,405,40957,4,1,9,21,7,0,0,5,1,1,0,0,0,7,130,,,"Abschlag"
"LA56",2011,405,40957,4,1,9,21,5,0,0,3,2,0,0,0,0,5,67,,,"Abschlag"
"LA56",2011,405,40957,5,1,9,21,3,0,0,1,1,1,0,0,0,3,29,,,"Abschlag"
"LA56",2011,405,40957,5,1,9,21,10,0,0,4,5,1,0,0,0,10,74,,,"Abschlag"
"LA56",2011,405,40957,5,1,9,21,1,0,0,0,1,0,0,0,0,1,7,,,"Abschlag"
"LA56",2011,405,40957,6,1,9,21,5,0,0,4,1,0,0,0,0,5,7.9,,,"Abschlag"
"LA56",2011,405,40957,6,1,9,21,19,0,0,13,6,0,0,0,0,19,42,,,"Abschlag"
"LA56",2011,405,40957,6,1,9,21,1,0,0,1,0,0,0,0,0,1,1.5,,,"Abschlag"
"LA56",2011,405,40957,7,1,9,21,11,0,0,11,0,0,0,0,0,11,8.3,,,"Abschlag"
"LA56",2011,405,40957,7,1,9,21,15,0,0,11,3,1,0,0,0,15,10.2,,,"Abschlag"
"LA56",2011,"H3",40967,6,1,9,21,4,0,0,3,0,1,0,0,0,4,11,,,"Abschlag"
"LA56",2011,"PlaPu",40985,4,1,9,21,1,0,0,1,0,0,0,0,0,1,10.2,,,"Abschlag"
"LA56",2011,"PlaPu",40985,5,1,9,21,7,0,0,3,3,1,0,0,0,7,24.2,,,"Abschlag"
"LA56",2011,"PlaPu",40985,6,1,9,21,15,0,0,12,2,1,0,0,0,15,24.6,,,"Abschlag"
"LA56",2011,"PlaPu",40985,7,1,9,21,13,0,0,8,4,1,0,0,0,13,7.3,,,"Abschlag"
"LA56",2011,408,40998,4,1,9,21,2,0,0,2,0,0,0,0,0,2,27,,,"Abschlag"
"LA56",2011,408,40998,5,1,9,21,4,0,0,4,0,0,0,0,0,4,35.8,,,"Abschlag"
"LA56",2011,408,40998,6,1,9,21,1,0,0,0,0,1,0,0,0,1,0.3,,,"Abschlag"
"LA56",2011,408,40998,7,1,9,21,2,0,0,1,1,0,0,0,0,2,2.3,,,"Abschlag"
"LA56",2011,"H3",41034,3,1,9,21,1,0,0,1,0,0,0,0,0,1,24.7,,,"Abschlag"
"LA56",2011,"H3",41034,4,1,9,21,2,0,0,0,1,1,0,0,0,2,49.4,,,"Abschlag"
"LA56",2011,"H3",41034,4,1,9,21,3,0,0,2,1,0,0,0,0,3,39.3,,,"Abschlag"
"LA56",2011,"H3",41034,5,1,9,21,8,0,0,4,4,0,0,0,0,8,43.4,,,"Abschlag"
"LA56",2011,"H3",41034,5,1,9,21,5,0,0,3,2,0,0,0,0,5,18,,,"Abschlag"
"LA56",2011,"H3",41034,6,1,9,21,7,0,0,4,2,1,0,0,0,7,8,,,"Abschlag"
"LA56",2011,"H3",41034,6,1,9,21,6,0,0,4,2,0,0,0,0,6,9.1,,,"Abschlag"
"LA56",2011,"H3",41034,7,1,9,21,3,0,0,3,0,0,0,0,0,3,1.4,,,"Abschlag"
"LA56",2011,"H3",41034,7,1,9,21,4,0,0,4,0,0,0,0,0,4,4.2,,,"Abschlag"
"LA56",2011,407,41053,2,1,9,21,1,0,0,0,1,0,0,0,0,1,76,,,"Abschlag"
"LA56",2011,407,41053,3,1,9,21,3,0,0,0,1,2,0,0,0,3,237,,,"Abschlag"
"LA56",2011,407,41053,4,1,9,21,20,0,0,13,6,1,0,0,0,20,364,,,"Abschlag"
"LA56",2011,407,41053,5,1,9,21,29,0,0,20,6,3,0,0,0,29,173,,,"Abschlag"
"LA56",2011,407,41053,5,1,"09da",21,1,0,0,1,0,0,0,0,0,1,4,,,"Abschlag"
"LA56",2011,407,41053,6,1,9,21,60,0,0,43,12,5,0,0,0,60,136,,,"Abschlag"
"LA56",2011,407,41053,6,1,"09da",21,1,0,0,1,0,0,0,0,0,1,1.4,,,"Abschlag"
"LA56",2011,407,41053,7,1,9,21,44,0,0,32,5,7,0,0,0,44,28.5,,,"Abschlag"
"LA56",2011,407,41053,7,1,"09da",21,1,0,0,1,0,0,0,0,0,1,0.6,,,"Abschlag"
"LA56",2011,404,41060,3,1,9,21,5,0,0,2,3,0,0,0,0,5,232,,,"Abschlag"
"LA56",2011,404,41060,4,1,9,21,25,0,0,11,10,4,0,0,0,25,490,,,"Abschlag"
"LA56",2011,404,41060,5,1,9,21,80,0,0,42,35,3,0,0,0,80,406,,,"Abschlag"
"LA56",2011,404,41060,6,1,9,21,106,0,0,85,17,4,0,0,0,106,147,,,"Abschlag"
"LA56",2011,404,41060,7,1,9,21,38,0,0,28,7,3,0,0,0,38,18,,,"Abschlag"
"LA56",2011,404,41060,7,1,"09da",21,2,0,0,2,0,0,0,0,0,2,1,,,"Abschlag"
"LA56",2011,406,41065,4,1,9,21,2,0,0,2,0,0,0,0,0,2,22.4,,,"Abschlag"
"LA56",2011,406,41065,5,1,9,21,19,0,0,14,3,2,0,0,0,19,75.3,,,"Abschlag"
"LA56",2011,406,41065,6,1,9,21,20,0,0,12,5,3,0,0,0,20,27.1,,,"Abschlag"
"LA56",2011,406,41065,7,1,9,21,15,0,0,13,1,1,0,0,0,15,8.8,,,"Abschlag"
"LA56",2011,"PrP NW",41073,4,1,9,21,4,0,0,1,1,2,0,0,0,4,96,,,"Abschlag"
"LA56",2011,"PrP NW",41073,4,1,"09da",21,1,0,0,1,0,0,0,0,0,1,27,,,"Abschlag"
"LA56",2011,"PrP NW",41073,5,1,9,21,5,0,0,4,1,0,0,0,0,5,32.8,,,"Abschlag"
"LA56",2011,"PrP NW",41073,6,1,9,21,3,0,0,3,0,0,0,0,0,3,7.3,,,"Abschlag"
"LA56",2011,"PrP NW",41073,7,1,9,21,1,0,0,1,0,0,0,0,0,1,0.3,,,"Abschlag"
"LA56",2011,404,41122,5,1,9,21,1,0,0,0,1,0,0,0,0,1,6.8,,,"Abschlag"
"LA56",2011,407,41124,6,1,9,21,2,0,0,1,0,1,0,0,0,2,3.9,,,"Abschlag"
